178.246	0.11
178.631	0.11
179.016	0.05
179.401	0.31
179.785	0.84
180.17	0.09
180.554	-0.46
180.939	1.02
181.323	-0.09
181.708	0.05
182.092	-0
182.477	0.18
182.861	0.32
183.245	0.05
183.63	-1.18
184.014	-0.49
184.398	0.28
184.782	0.63
185.167	0.39
185.551	-0.33
185.935	0.19
186.319	-0
186.703	0.52
187.087	-0.08
187.471	-0.28
187.855	0.32
188.238	-0
188.622	-0
189.006	0.33
189.39	-0
189.774	-0.19
190.157	-0.59
190.541	-0
190.925	0.46
191.308	-0.07
191.692	0.01
192.075	0.53
192.459	-0
192.842	-0.47
193.226	-0.04
193.609	0.29
193.992	0.27
194.376	-0.64
194.759	-0.32
195.142	0.44
195.525	-0
195.909	2.3
196.292	-0
196.675	0.15
197.058	0.27
197.441	0.18
197.824	1.31
198.207	-0
198.59	-0.08
198.973	-0.18
199.356	-0.43
199.738	-0
200.121	-0
200.504	0.02
200.887	-0.55
201.269	-0
201.652	0.05
202.035	0.34
202.417	-0
202.8	-0.48
203.182	-1.63
203.565	0.51
203.947	1.01
204.329	-0
204.712	-0
205.094	0.1
205.476	-0
205.859	-0.35
206.241	-0.24
206.623	1.45
207.005	-1.4
207.387	-0
207.769	-0
208.151	-0
208.533	-0
208.915	0.25
209.297	-0
209.679	-0
210.061	-0.63
210.443	-0.11
210.825	0.65
211.206	-0.53
211.588	-0.12
211.97	-0
212.351	-0
212.733	-0
213.115	-0.07
213.496	-0
213.878	-0
214.259	0.2
214.641	0.14
215.022	-0
215.403	-0
215.785	-0
216.166	-0
216.547	2.19
216.928	-0.17
217.31	0.3
217.691	-0.08
218.072	0.29
218.453	0.51
218.834	-0
219.215	0.34
219.596	0.3
219.977	0.29
220.358	0.14
220.739	0.18
221.119	-0
221.5	0.19
221.881	-0.17
222.262	-0
222.642	-0.2
223.023	0.18
223.403	-0.28
223.784	1.49
224.165	0.24
224.545	0.5
224.926	0.98
225.306	-0
225.686	-0
226.067	-0
226.447	0.2
226.827	-0.57
227.207	0.54
227.588	-0
227.968	-0.02
228.348	0.33
228.728	-0
229.108	0.71
229.488	-0
229.868	0.43
230.248	-0
230.628	-0
231.008	-0.04
231.388	0.11
231.767	0.2
232.147	-0
232.527	-0
232.907	-0.04
233.286	-0.4
233.666	0.03
234.046	-0.17
234.425	-0
234.805	1.95
235.184	-0.05
235.564	-0
235.943	-0.05
236.322	-0.61
236.702	-0
237.081	-0
237.46	-0.39
237.839	-0.01
238.219	-0
238.598	-0.11
238.977	0.51
239.356	-0
239.735	-0
240.114	-0
240.493	0.48
240.872	-0
241.251	0.2
241.629	0.26
242.008	0.05
242.387	0.68
242.766	-0
243.145	0.57
243.523	1.18
243.902	-0
244.28	-0
244.659	1.07
245.037	0.39
245.416	0.67
245.794	1.35
246.173	-0
246.551	-0
246.93	0.39
247.308	0.78
247.686	0.85
248.064	0.58
248.442	-0
248.821	-0
249.199	-0
249.577	1.07
249.955	-0
250.333	-0
250.711	-0
251.089	-0
251.467	-0
251.844	-0
252.222	-0
252.6	2.17
252.978	-0
253.356	-0
253.733	-0
254.111	-0
254.488	1.32
254.866	0.88
255.243	0.72
255.621	-0
255.998	-0
256.376	-0
256.753	-0
257.13	-0
257.508	-0
257.885	1.82
258.262	-0
258.639	-0
259.017	-0
259.394	-0
259.771	0.88
260.148	-0
260.525	-0
260.902	-0
261.279	-0
261.656	1.03
262.032	-0
262.409	1.94
262.786	-0
263.163	-0
263.539	-0
263.916	-0
264.293	1.01
264.669	1.5
265.046	2.15
265.422	1.78
265.799	-0
266.175	-0
266.552	1.36
266.928	0.98
267.304	1.26
267.681	1.97
268.057	1.18
268.433	1.41
268.809	-0
269.185	2.67
269.561	1.76
269.937	-0
270.313	-0
270.689	-0
271.065	1.32
271.441	2.07
271.817	-0
272.193	-0
272.569	-0
272.945	1.52
273.32	1.47
273.696	2.82
274.072	-0
274.447	1.71
274.823	1.54
275.198	-0
275.574	-0
275.949	2.37
276.325	-0
276.7	1.67
277.075	-0
277.451	-0
277.826	1.74
278.201	-0
278.576	-0
278.951	-0
279.326	-0
279.702	1.41
280.077	2.22
280.452	2.43
280.827	2.93
281.201	-0
281.576	-0
281.951	-0
282.326	-0
282.701	1.58
283.075	-0
283.45	-0
283.825	-0
284.199	-0
284.574	2.74
284.949	-0
285.323	2.27
285.697	-0
286.072	-0
286.446	-0
286.821	1.73
287.195	-0
287.569	-0
287.943	1.55
288.318	-0
288.692	1.77
289.066	1.43
289.44	1.74
289.814	1.7
290.188	-0
290.562	-0
290.936	-0
291.31	-0
291.684	-0
292.057	-0
292.431	-0
292.805	2.06
293.179	-0
293.552	1.81
293.926	1.66
294.299	1.83
294.673	1.94
295.046	-0
295.42	-0
295.793	-0
296.167	-0
296.54	-0
296.913	-0
297.287	-0
297.66	1.96
298.033	-0
298.406	1.96
298.779	-0
299.152	-0
299.525	2
299.898	-0
300.271	-0
300.644	-0
301.017	1.8
301.39	-0
301.763	1.41
302.136	-0
302.508	2.93
302.881	3.34
303.254	1.79
303.626	1.72
303.999	1.93
304.371	1.99
304.744	1.93
305.116	-0
305.489	-0
305.861	1.62
306.233	1.58
306.606	1.82
306.978	2.38
307.35	1.74
307.722	1.61
308.095	1.55
308.467	1.49
308.839	1.79
309.211	1.97
309.583	1.8
309.955	1.63
310.327	1.61
310.698	1.65
311.07	1.75
311.442	1.52
311.814	2.18
312.185	1.83
312.557	2.15
312.929	1.73
313.3	1.38
313.672	1.79
314.043	1.86
314.415	1.68
314.786	1.62
315.158	1.49
315.529	1.94
315.9	1.81
316.272	1.93
316.643	1.59
317.014	1.42
317.385	1.42
317.756	1.55
318.127	1.26
318.499	1.53
318.87	1.55
319.24	1.38
319.611	1.43
319.982	1.23
320.353	1.4
320.724	1.34
321.095	1.2
321.465	1.25
321.836	1.18
322.207	1.19
322.577	1.19
322.948	1.18
323.318	1.03
323.689	1.13
324.059	1.04
324.43	1.02
324.8	0.96
325.171	1.06
325.541	1
325.911	1
326.281	0.92
326.651	0.96
327.022	0.93
327.392	0.94
327.762	0.92
328.132	0.89
328.502	0.83
328.872	0.86
329.242	0.83
329.611	0.79
329.981	0.82
330.351	0.81
330.721	0.75
331.09	0.78
331.46	0.76
331.83	0.75
332.199	0.71
332.569	0.74
332.938	0.73
333.308	0.72
333.677	0.7
334.047	0.67
334.416	0.71
334.785	0.66
335.154	0.68
335.524	0.63
335.893	0.7
336.262	0.67
336.631	0.64
337	0.66
337.369	0.63
337.738	0.64
338.107	0.64
338.476	0.64
338.845	0.65
339.214	0.64
339.582	0.61
339.951	0.61
340.32	0.63
340.689	0.63
341.057	0.61
341.426	0.63
341.794	0.61
342.163	0.62
342.531	0.64
342.9	0.6
343.268	0.63
343.636	0.58
344.005	0.6
344.373	0.64
344.741	0.61
345.109	0.62
345.477	0.59
345.845	0.6
346.214	0.6
346.582	0.65
346.95	0.63
347.317	0.61
347.685	0.6
348.053	0.63
348.421	0.63
348.789	0.61
349.156	0.64
349.524	0.66
349.892	0.67
350.259	0.67
350.627	0.7
350.995	0.68
351.362	0.7
351.729	0.68
352.097	0.68
352.464	0.67
352.832	0.69
353.199	0.66
353.566	0.68
353.933	0.67
354.3	0.71
354.668	0.69
355.035	0.7
355.402	0.75
355.769	0.73
356.136	0.79
356.503	0.72
356.869	0.76
357.236	0.7
357.603	0.73
357.97	0.76
358.337	0.75
358.703	0.69
359.07	0.75
359.436	0.81
359.803	0.74
360.17	0.75
360.536	0.75
360.902	0.78
361.269	0.76
361.635	0.76
362.001	0.79
362.368	0.75
362.734	0.75
363.1	0.76
363.466	0.8
363.832	0.84
364.198	0.81
364.564	0.8
364.93	0.82
365.296	0.78
365.662	0.82
366.028	0.85
366.394	0.8
366.76	0.82
367.125	0.82
367.491	0.84
367.857	0.82
368.222	0.85
368.588	0.86
368.953	0.83
369.319	0.84
369.684	0.87
370.05	0.89
370.415	0.91
370.781	0.88
371.146	0.95
371.511	0.98
371.876	0.98
372.241	0.92
372.607	0.96
372.972	0.95
373.337	0.95
373.702	0.97
374.067	1
374.431	0.97
374.796	0.88
375.161	0.95
375.526	0.94
375.891	0.91
376.255	0.96
376.62	0.99
376.985	0.95
377.349	0.99
377.714	0.97
378.078	0.96
378.443	0.99
378.807	0.96
379.172	0.96
379.536	1.02
379.9	1.03
380.264	1
380.629	0.97
380.993	0.97
381.357	0.92
381.721	0.96
382.085	1.03
382.449	0.98
382.813	1.04
383.177	1.03
383.541	0.94
383.905	0.97
384.268	1.03
384.632	1.01
384.996	1
385.359	1.04
385.723	1
386.087	1.1
386.45	1.04
386.814	1.02
387.177	0.97
387.541	1.07
387.904	1.02
388.267	1
388.631	1.03
388.994	1.03
389.357	1.04
389.72	1.06
390.083	1.14
390.446	1.16
390.809	1.07
391.172	1.1
391.535	1.09
391.898	1.04
392.261	1.01
392.624	1.05
392.987	1.08
393.35	1.04
393.712	1.09
394.075	1.09
394.437	1.14
394.8	1.17
395.163	1.12
395.525	1.12
395.888	1.01
396.25	1.14
396.612	1.1
396.975	1.12
397.337	1
397.699	0.97
398.061	1.01
398.424	0.98
398.786	0.99
399.148	1
399.51	0.98
399.872	0.99
400.234	0.99
400.596	0.96
400.957	1
401.319	0.99
401.681	0.99
402.043	0.93
402.404	0.89
402.766	0.94
403.128	0.97
403.489	0.89
403.851	0.9
404.212	1
404.574	0.89
404.935	0.96
405.296	0.94
405.658	0.9
406.019	0.94
406.38	0.92
406.741	0.96
407.103	0.96
407.464	0.93
407.825	0.96
408.186	0.89
408.547	0.95
408.908	0.91
409.268	0.95
409.629	0.95
409.99	0.94
410.351	0.94
410.712	0.93
411.072	0.88
411.433	0.94
411.793	0.92
412.154	0.93
412.515	0.94
412.875	0.94
413.235	0.98
413.596	1.01
