68346.6	0.123026	-21.0883
68353.1	0.123172	-20.9235
68359.6	0.12316	-20.9454
68366.1	0.123022	-20.8685
68372.7	0.12316	-20.6488
68379.2	0.123422	-20.6927
68385.7	0.123472	-20.5829
68392.2	0.123422	-20.451
68398.7	0.123682	-20.5499
68405.2	0.123889	-20.4401
68411.7	0.124533	-20.506
68418.2	0.124116	-20.6158
68424.8	0.124497	-20.5609
68431.3	0.124915	-20.473
68437.8	0.124967	-20.6927
68444.3	0.125535	-20.506
68450.8	0.12604	-20.7037
68457.3	0.126333	-20.7587
68463.8	0.126977	-20.6049
68470.3	0.127459	-20.8136
68476.9	0.127823	-20.6488
68483.4	0.128586	-20.6158
68489.9	0.12887	-20.6927
68496.4	0.129635	-20.8356
68502.9	0.130463	-20.6708
68509.4	0.131395	-20.8136
68515.9	0.132217	-20.8246
68522.4	0.133157	-20.6488
68529	0.13396	-20.528
68535.5	0.134876	-20.473
68542	0.135536	-20.3082
68548.5	0.136752	-20.2094
68555	0.137639	-19.9896
68561.5	0.138705	-19.8468
68568	0.139365	-19.4513
68574.5	0.139804	-19.1986
68581	0.140893	-18.924
68587.6	0.141253	-18.5065
68594.1	0.141883	-18.1769
68600.6	0.142486	-17.9681
68607.1	0.142498	-17.8583
68613.6	0.142624	-17.5726
68620.1	0.142701	-17.4738
68626.6	0.143163	-17.3529
68633.1	0.143471	-17.4738
68639.6	0.143516	-17.3969
68646.2	0.144711	-17.4408
68652.7	0.144954	-17.4188
68659.2	0.145104	-17.3639
68665.7	0.146384	-17.5287
68672.2	0.147095	-17.6715
68678.7	0.147512	-17.3859
68685.2	0.148857	-17.4078
68691.8	0.149782	-17.3639
68698.3	0.150547	-17.3529
68704.8	0.151527	-17.276
68711.3	0.152574	-17.1112
68717.8	0.15342	-16.9574
68724.3	0.154753	-16.9574
68730.8	0.15573	-16.8475
68737.3	0.156651	-16.8805
68743.8	0.157773	-16.507
68750.4	0.158887	-16.5619
68756.9	0.159633	-16.3751
68763.4	0.16099	-16.2103
68769.9	0.161903	-16.0345
68776.4	0.163252	-16.0455
68782.9	0.163798	-15.8148
68789.4	0.165257	-15.6061
68795.9	0.166717	-15.4742
68802.5	0.167677	-15.5731
68809	0.168917	-15.0787
68815.5	0.169773	-14.9908
68822	0.170736	-14.7711
68828.5	0.171916	-14.5844
68835	0.17297	-14.3866
68841.5	0.174003	-14.4305
68848	0.175312	-14.3866
68854.5	0.176864	-14.1888
68861.1	0.17853	-13.9801
68867.6	0.179296	-13.7054
68874.1	0.180812	-13.5516
68880.6	0.181658	-13.2001
68887.1	0.182979	-13.2111
68893.6	0.184553	-12.9803
68900.1	0.185723	-12.7936
68906.6	0.187218	-12.42
68913.1	0.188608	-12.3651
68919.7	0.190148	-11.9916
68926.2	0.191143	-11.8158
68932.7	0.192511	-11.629
68939.2	0.194457	-11.5302
68945.7	0.195858	-11.2555
68952.2	0.19726	-11.0907
68958.7	0.198128	-10.6952
68965.2	0.200398	-10.6293
68971.8	0.201824	-10.1239
68978.3	0.202935	-10.014
68984.8	0.204439	-9.84924
68991.3	0.206375	-9.71741
68997.8	0.207591	-9.40979
69004.3	0.20869	-9.0802
69010.8	0.210834	-8.86047
69017.3	0.212038	-8.84949
69023.9	0.214124	-8.33313
69030.4	0.215397	-8.17932
69036.9	0.216243	-7.99255
69043.4	0.218711	-7.63
69049.9	0.220435	-7.34436
69056.4	0.222185	-7.04773
69062.9	0.223956	-7.03674
69069.4	0.225034	-6.5094
69076	0.227664	-6.27869
69082.5	0.228891	-6.21277
69089	0.231278	-5.92712
69095.5	0.232689	-5.68542
69102	0.233872	-5.42175
69108.5	0.236466	-4.88342
69115	0.238318	-4.75159
69121.5	0.239756	-4.60876
69128	0.242047	-4.04846
69134.6	0.243971	-3.96057
69141.1	0.246148	-3.60901
69147.6	0.248222	-3.41125
69154.1	0.249879	-3.2135
69160.6	0.251963	-2.79602
69167.1	0.253966	-2.51038
69173.6	0.255854	-2.18079
69180.1	0.258484	-1.96106
69186.7	0.260012	-1.69739
69193.2	0.261507	-1.31287
69199.7	0.264158	-0.961304
69206.2	0.266881	-0.796509
69212.7	0.269313	-0.411987
69219.2	0.271492	-0.390015
69225.7	0.273321	-0.00549316
69232.2	0.275533	0.291138
69238.8	0.278707	0.741577
69245.3	0.280397	1.01624
69251.8	0.283003	1.29089
69258.3	0.285981	1.37878
69264.8	0.2881	2.01599
69271.3	0.291367	2.2467
69277.8	0.293868	2.57629
69284.3	0.296717	2.85095
69290.8	0.298884	3.11462
69297.4	0.301547	3.52112
69303.9	0.305591	3.74084
69310.4	0.308208	4.09241
69316.9	0.310466	4.47693
69323.4	0.313838	4.75159
69329.9	0.316594	5.19104
69336.4	0.319929	5.32288
69342.9	0.322316	5.77332
69349.5	0.326183	6.026
69356	0.328963	6.48743
69362.5	0.332229	6.63025
69369	0.337071	7.15759
69375.5	0.340176	7.48718
69382	0.343208	7.84973
69388.5	0.34687	8.1134
69395	0.35002	8.41003
69401.5	0.353355	8.8385
69408.1	0.359032	9.19006
69414.6	0.362644	9.61853
69421.1	0.367439	9.90417
69427.6	0.371377	10.3217
69434.1	0.37513	10.7391
69440.6	0.380735	11.1456
69447.1	0.38537	11.5411
69453.6	0.389099	11.9037
69460.2	0.393338	12.3651
69466.7	0.399408	12.8815
69473.2	0.403762	13.3209
69479.7	0.409021	13.6505
69486.2	0.414996	13.9911
69492.7	0.419793	14.4965
69499.2	0.425723	14.8041
69505.7	0.432324	15.6061
69512.2	0.438395	15.8698
69518.8	0.444279	16.3751
69525.3	0.450301	17.0123
69531.8	0.455513	17.4628
69538.3	0.46288	17.8473
69544.8	0.470407	18.5724
69551.3	0.476246	19.1766
69557.8	0.483358	19.7479
69564.3	0.492275	20.3741
69570.9	0.498924	20.8905
69577.4	0.507264	21.5497
69583.9	0.514977	22.1539
69590.4	0.523248	23.0438
69596.9	0.531771	23.5052
69603.4	0.538907	24.4501
69609.9	0.548172	25.1093
69616.4	0.557392	25.9222
69623	0.566032	26.5594
69629.5	0.575275	27.2516
69636	0.58593	28.2294
69642.5	0.593829	29.1302
69649	0.602331	29.8114
69655.5	0.614007	30.8112
69662	0.624106	31.712
69668.5	0.634415	32.6569
69675	0.64595	33.6676
69681.6	0.657046	34.7223
69688.1	0.667493	35.6891
69694.6	0.678265	36.6998
69701.1	0.688574	37.7325
69707.6	0.699902	38.9191
69714.1	0.712781	39.9628
69720.6	0.72485	41.1932
69727.1	0.737383	42.2809
69733.7	0.748456	43.6871
69740.2	0.761197	44.8297
69746.7	0.772986	46.2469
69753.2	0.786676	47.5763
69759.7	0.797379	48.9166
69766.2	0.811048	50.2789
69772.7	0.821795	51.85
69779.2	0.835416	53.2013
69785.8	0.848203	54.7614
69792.3	0.859692	56.2885
69798.8	0.872574	57.8815
69805.3	0.883322	59.5294
69811.8	0.895228	61.2433
69818.3	0.906532	62.9132
69824.8	0.916724	64.693
69831.3	0.927057	66.3849
69837.8	0.935628	68.1207
69844.4	0.945773	69.9774
69850.9	0.952861	71.944
69857.4	0.961664	73.6908
69863.9	0.96741	75.7013
69870.4	0.974636	77.6788
69876.9	0.980151	79.5355
69883.4	0.984645	81.6119
69889.9	0.989602	83.5785
69896.5	0.991964	85.5011
69903	0.992844	87.4017
69909.5	0.992844	89.4781
69916	0.992475	91.5161
69922.5	0.992568	93.5266
69929	0.989416	95.4712
69935.5	0.986497	97.5696
69942	0.982745	99.5142
69948.5	0.97774	101.448
69955.1	0.97158	103.348
69961.6	0.965557	105.304
69968.1	0.958469	107.216
69974.6	0.94897	108.929
69981.1	0.940585	110.819
69987.6	0.933173	112.654
69994.1	0.92145	114.412
70000.6	0.913806	116.136
70007.2	0.90153	117.795
70013.7	0.891244	119.52
70020.2	0.880542	121.058
70026.7	0.870163	122.651
70033.2	0.858119	124.233
70039.7	0.84686	125.728
70046.2	0.835834	127.145
70052.7	0.824065	128.639
70059.2	0.814128	130.012
70065.8	0.801456	131.473
70072.3	0.789897	132.704
70078.8	0.779774	134.154
70085.3	0.767891	135.549
70091.8	0.757213	136.67
70098.3	0.74563	137.944
70104.8	0.733814	139.186
70111.3	0.724342	140.295
70117.9	0.714867	141.57
70124.4	0.704513	142.679
70130.9	0.692465	143.954
70137.4	0.683525	144.976
70143.9	0.673146	146.107
70150.4	0.665016	147.096
70156.9	0.6529	148.271
70163.4	0.64507	149.293
70170	0.63379	150.282
70176.5	0.626307	151.414
70183	0.61739	152.281
70189.5	0.608191	153.325
70196	0.598648	154.413
70202.5	0.591397	155.413
70209	0.582712	156.335
70215.5	0.573561	157.258
70222	0.565662	158.236
70228.6	0.556905	159.071
70235.1	0.548613	160.027
70241.6	0.540204	160.873
70248.1	0.533161	161.895
70254.6	0.524728	162.631
70261.1	0.516946	163.762
70267.6	0.508676	164.344
70274.1	0.499735	165.366
70280.7	0.493155	166.135
70287.2	0.485511	166.849
70293.7	0.477843	167.684
70300.2	0.470569	168.42
70306.7	0.46325	169.299
70313.2	0.456045	169.991
70319.7	0.448794	170.585
70326.2	0.442424	171.486
70332.8	0.435939	172.156
70339.3	0.428896	172.881
70345.8	0.422456	173.485
70352.3	0.414765	174.188
70358.8	0.410318	174.803
70365.3	0.402765	175.408
70371.8	0.396581	176.078
70378.3	0.390534	176.682
70384.8	0.385647	177.286
70391.4	0.37879	177.924
70397.9	0.373392	178.286
70404.4	0.367486	178.989
70410.9	0.361764	179.583
70417.4	0.356646	180.016
70423.9	0.349858	180.643
70430.4	0.344691	181.093
70436.9	0.340128	181.588
70443.5	0.335541	182.071
70450	0.330284	182.631
70456.5	0.325396	182.983
70463	0.321295	183.532
70469.5	0.315225	183.653
70476	0.31167	184.334
70482.5	0.306528	184.609
70489	0.303447	185.048
70495.5	0.29886	185.323
70502.1	0.294726	185.652
70508.6	0.290058	186.004
